Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,9.013623432837353
2025-01-02,10.457078510366776
2025-01-03,11.653126127825628
2025-01-04,12.570824686675401
2025-01-05,13.285925609484117
2025-01-06,13.811819460410142
2025-01-07,14.263341671147156
2025-01-08,14.586823753039226
2025-01-09,14.853159078276308
2025-01-10,14.951187439907448
2025-01-11,15.036776521328465
2025-01-12,15.131931247680386
2025-01-13,15.18700222457851
2025-01-14,15.489612923684804
2025-01-15,15.518786443340678
2025-01-16,15.483913593887161
2025-01-17,15.374894902412098
2025-01-18,15.300999442749049
2025-01-19,15.209570483280514
2025-01-20,15.051396601242509
2025-01-21,14.858042414803998
2025-01-22,14.444406198619989
2025-01-23,14.21992159950466
2025-01-24,13.875022002062394
2025-01-25,13.539282213830393
2025-01-26,13.411433886796594
2025-01-27,13.541292311072112
2025-01-28,13.313825489504579
2025-01-29,12.374064738663792
2025-01-30,11.722773368292449
2025-01-31,11.721571352739732
2025-02-01,12.089944466625889
2025-02-02,12.161461918707948
2025-02-03,12.314866296036627
2025-02-04,12.392740088103126
2025-02-05,12.16485955512498
2025-02-06,11.935736929938686
2025-02-07,11.778001238844
2025-02-08,11.64469293138821
2025-02-09,11.518363260093052
2025-02-10,11.293610478406348
2025-02-11,11.054467580231938
2025-02-12,10.727842241197983
2025-02-13,10.45351408494046
2025-02-14,10.001026518756246
2025-02-15,9.66887938651639
2025-02-16,9.269461352372364
2025-02-17,8.986460738215607
2025-02-18,8.609146936520208
2025-02-19,8.390195128387957
2025-02-20,8.04185887707478
2025-02-21,7.4270598134686034
2025-02-22,7.101781285909638
2025-02-23,7.082205458766257
2025-02-24,7.137210139174854
2025-02-25,7.1926547404522685
2025-02-26,7.039891087276287
2025-02-27,7.0431181165791426
2025-02-28,6.910621173525768
2025-03-01,6.750966941440092
2025-03-02,6.79077892255255
2025-03-03,6.875451015979397
2025-03-04,7.161971450500823
2025-03-05,7.203713563802811
