Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,2.1071479999640594
2025-01-02,1.4328486301843424
2025-01-03,2.4285550003785987
2025-01-04,2.7088950784514543
2025-01-05,2.5370813170246245
2025-01-06,3.083982073727828
2025-01-07,3.215638695620341
2025-01-08,3.4873519197516214
2025-01-09,3.7800129461164667
2025-01-10,3.5956424382965833
2025-01-11,3.613747440049109
2025-01-12,3.763834158790257
2025-01-13,4.113614178906042
2025-01-14,4.18054335264344
2025-01-15,4.532115313974621
2025-01-16,4.667920489366638
2025-01-17,4.639287499794254
2025-01-18,4.7819292362962855
2025-01-19,4.263344702951148
2025-01-20,4.005194109577181
2025-01-21,3.9184099779048336
2025-01-22,4.018612586268525
2025-01-23,3.6246632728393613
2025-01-24,3.32027333671205
2025-01-25,2.9356799750191955
2025-01-26,3.2663372392685446
2025-01-27,3.41684690500358
2025-01-28,2.9962583812766552
2025-01-29,2.759336135941781
2025-01-30,2.2875513362409596
2025-01-31,3.023689949000459
2025-02-01,3.264797309677432
2025-02-02,3.8638924044784386
2025-02-03,4.451835719877877
2025-02-04,4.3650100344350955
2025-02-05,4.210271879925236
2025-02-06,3.4831461359679894
2025-02-07,4.15660678277768
2025-02-08,6.569303878487242
2025-02-09,7.834273175799161
2025-02-10,7.734282882715689
2025-02-11,5.632235301490406
2025-02-12,3.930662762851678
2025-02-13,3.590492173376565
2025-02-14,3.9794401674346416
2025-02-15,4.533060416227956
2025-02-16,4.78701647579624
2025-02-17,4.7001637837797805
2025-02-18,4.609092472351274
2025-02-19,4.3401590266355266
2025-02-20,4.1518501827709455
2025-02-21,4.090328390835256
2025-02-22,4.328327997665709
2025-02-23,4.595655378631621
2025-02-24,4.6945425531920355
2025-02-25,4.6222636539857245
2025-02-26,4.16027277367419
2025-02-27,3.8032752760411395
2025-02-28,4.094825211344345
2025-03-01,4.701430064458359
2025-03-02,5.378134104001982
2025-03-03,5.652089011155813
2025-03-04,5.74636148372002
2025-03-05,5.479837495498034
