Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,8.542924033167926
2025-01-02,8.045978147384531
2025-01-03,7.527177153839281
2025-01-04,7.074535873570728
2025-01-05,6.9256109177075595
2025-01-06,6.791758590722297
2025-01-07,7.42177845373449
2025-01-08,7.816579770268242
2025-01-09,8.25163817123624
2025-01-10,8.366274671926329
2025-01-11,8.4653366774809
2025-01-12,9.026947807671075
2025-01-13,9.79207230646615
2025-01-14,10.3666995101178
2025-01-15,9.552429221169216
2025-01-16,8.812134120802694
2025-01-17,8.0180514450939
2025-01-18,7.854095850007131
2025-01-19,8.158707561739906
2025-01-20,8.083995870368883
2025-01-21,8.354001887187646
2025-01-22,8.483092422135886
2025-01-23,8.449207067323592
2025-01-24,8.243645337297368
2025-01-25,7.832774601612119
2025-01-26,7.621400556718996
2025-01-27,7.6347433398264695
2025-01-28,7.441873820037309
2025-01-29,7.236044057902518
2025-01-30,6.828478366093775
2025-01-31,6.453370195434366
2025-02-01,7.134927516379005
2025-02-02,7.056092310355699
2025-02-03,7.132925270197667
2025-02-04,6.820807000926061
2025-02-05,6.5347726302667075
2025-02-06,5.896530055287916
2025-02-07,5.293053683686822
2025-02-08,4.508415688101798
2025-02-09,5.000541444615048
2025-02-10,5.865619163085007
2025-02-11,6.096313465473098
2025-02-12,6.392369096976641
2025-02-13,6.576826108951642
2025-02-14,6.4980851349904
2025-02-15,6.777624168877361
2025-02-16,7.113620347428073
2025-02-17,7.372375635559329
2025-02-18,7.76927177988663
2025-02-19,8.1765492060532
2025-02-20,7.6632995305503355
2025-02-21,7.214902751838167
2025-02-22,6.810270276196634
2025-02-23,5.320183079738164
2025-02-24,4.837309880326561
2025-02-25,4.967662121700883
2025-02-26,4.852827464614358
2025-02-27,4.786723811376719
2025-02-28,5.512090241443599
2025-03-01,5.653669141346382
2025-03-02,5.923697589801205
2025-03-03,6.59944888622104
2025-03-04,6.129199103322666
2025-03-05,5.784019568748301
