Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,1.7871138577256431
2025-01-02,2.5189453668461876
2025-01-03,2.5476422578662157
2025-01-04,2.518479239834134
2025-01-05,2.583338011844452
2025-01-06,2.642792982169332
2025-01-07,2.6723406113538486
2025-01-08,2.428002656438439
2025-01-09,2.0894517618860493
2025-01-10,2.2479391768417187
2025-01-11,2.471613112604167
2025-01-12,2.6596760203877143
2025-01-13,2.9208550897774543
2025-01-14,3.0468423968277354
2025-01-15,3.3889895125664413
2025-01-16,5.52268704024841
2025-01-17,5.523521513159778
2025-01-18,4.350528720875082
2025-01-19,2.2048506376017145
2025-01-20,1.8999205782268056
2025-01-21,1.6552820886835504
2025-01-22,1.889895866668777
2025-01-23,2.438424800236881
2025-01-24,2.588976078823133
2025-01-25,2.2154138207658356
2025-01-26,1.9780867018762132
2025-01-27,1.6268438847814721
2025-01-28,1.5088322092292168
2025-01-29,1.6927077211704402
2025-01-30,1.840308798179083
2025-01-31,1.8273001225959868
2025-02-01,1.8745010640474737
2025-02-02,2.252672457516113
2025-02-03,2.573150341720953
2025-02-04,2.3836471026087853
2025-02-05,2.1982629861621827
2025-02-06,2.3073111322566113
2025-02-07,2.6110370416279127
2025-02-08,2.349074170043605
2025-02-09,1.8243229964955632
2025-02-10,1.3236259429866202
2025-02-11,1.673538964379268
2025-02-12,2.294676555933682
2025-02-13,2.4397198577897865
2025-02-14,2.101937061217925
2025-02-15,1.6808285904396305
2025-02-16,1.6485411056040062
2025-02-17,1.6060774582180135
2025-02-18,1.806730791308432
2025-02-19,1.843164264556754
2025-02-20,1.9079754687213943
2025-02-21,1.9566469883122708
2025-02-22,1.947479839360312
2025-02-23,2.0354437725201384
2025-02-24,2.110762291005847
2025-02-25,2.3359751220456233
2025-02-26,2.760942922641252
2025-02-27,3.248739555268861
2025-02-28,3.299292908587542
2025-03-01,2.9656134077922203
2025-03-02,2.7414693721604197
2025-03-03,2.4471678687073486
2025-03-04,2.1239417326560175
2025-03-05,2.085022083309438
