Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,1.9245008972987534
2025-01-02,4.518206286546071
2025-01-03,4.6393954606821355
2025-01-04,4.750726290182808
2025-01-05,4.805192187570292
2025-01-06,4.787772695554325
2025-01-07,4.525213952135535
2025-01-08,4.290363251791745
2025-01-09,4.083392945657223
2025-01-10,3.9293420922552467
2025-01-11,3.808413052660493
2025-01-12,3.5684694302432405
2025-01-13,3.3220679463762823
2025-01-14,2.8798842832039675
2025-01-15,2.5370813170246174
2025-01-17,2.5370813170246174
2025-01-18,2.0628550112419006
2025-01-19,1.8257418583505423
2025-01-20,1.8257418583505423
2025-01-21,1.8257418583505423
2025-01-22,1.8257418583505423
2025-01-23,1.8257418583505423
2025-01-24,1.8257418583505423
2025-01-25,1.8257418583505423
2025-01-26,1.8257418583505423
2025-01-27,3.367520575432401
2025-01-28,5.16767980385891
2025-01-29,6.411246172217919
2025-01-30,7.908653794899682
2025-01-31,8.739607453679136
2025-02-01,9.35593553876622
2025-02-02,9.976747298300657
2025-02-03,10.310862510243417
2025-02-04,10.361141111419986
2025-02-05,10.449608287336499
2025-02-06,10.489909795878761
2025-02-07,10.449608287336499
2025-02-08,10.416609195243757
2025-02-09,9.914392330241242
2025-02-10,9.400843316237378
2025-02-11,9.127458414645808
2025-02-12,9.52311163288627
2025-02-13,9.61871074736602
2025-02-14,9.52311163288627
2025-02-15,9.52311163288627
2025-02-16,9.278574999588487
2025-02-17,9.400843316237378
2025-02-18,9.360087210687748
2025-02-19,9.400843316237378
2025-02-20,9.802650357071219
2025-02-21,9.589266029707684
2025-02-22,9.589266029707684
2025-02-23,9.321831993987981
2025-02-24,9.321831993987981
2025-02-25,9.321831993987981
2025-02-26,9.695958193389451
2025-02-27,9.965457582448796
2025-02-28,9.965457582448796
2025-03-01,9.965457582448796
2025-03-02,9.61871074736602
2025-03-03,9.333496251283384
2025-03-04,9.253232327769545
2025-03-05,9.547099354530152
