Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,2.115938724628168
2025-01-02,1.9726109675714183
2025-01-03,1.7772555128413743
2025-01-04,1.511866730466417
2025-01-05,1.4682844192814761
2025-01-06,1.6257878308207412
2025-01-07,2.0243112685691296
2025-01-08,1.9868424070232662
2025-01-09,1.7932704778450592
2025-01-10,1.5018898214517984
2025-01-11,1.669229495646205
2025-01-12,1.810352629172369
2025-01-13,1.9356092062668464
2025-01-14,1.7314524470145123
2025-01-15,1.7798734978348518
2025-01-16,1.8937619535443446
2025-01-17,2.208776693991095
2025-01-18,2.3649389514268933
2025-01-19,2.4317520318957873
2025-01-20,3.1325375725012248
2025-01-21,3.221101153174999
2025-01-22,3.059525961959194
2025-01-23,1.9960256097480746
2025-01-24,2.261923002863688
2025-01-25,2.453139227208661
2025-01-26,2.5489903952300583
2025-01-27,2.5987782308359315
2025-01-28,2.3289302447790865
2025-01-29,2.1594190289137285
2025-01-30,2.0113930559922446
2025-01-31,2.0179305339516733
2025-02-01,2.0058300425930917
2025-02-02,2.086508682172035
2025-02-03,2.3153212690293574
2025-02-04,2.5945262102058253
2025-02-05,2.85618398051416
2025-02-06,2.9037087127639607
2025-02-07,2.929802382772546
2025-02-08,2.8704208289464748
2025-02-09,2.8946106580497286
2025-02-10,3.004532048382754
2025-02-11,2.957297095732357
2025-02-12,2.909739487023208
2025-02-13,2.5468656318742977
2025-02-14,2.3404354514129877
2025-02-15,2.0837996514245334
2025-02-16,2.0042179872183716
2025-02-17,2.029153513533664
2025-02-18,1.9856324642709964
2025-02-19,1.7638412287315022
2025-02-20,1.404057838859394
2025-02-21,1.241321503113386
2025-02-22,1.3172332596216723
2025-02-23,1.423434324123347
2025-02-24,1.5461422365565134
2025-02-25,1.5625677030784149
2025-02-26,1.4793973845342285
2025-02-27,1.608971740837827
2025-02-28,1.714276689595323
2025-03-01,1.6640718215985948
2025-03-02,1.5626079452187154
2025-03-03,1.620160589764357
2025-03-04,1.606309372080602
2025-03-05,1.7797642773504914
