Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,9.14410062197831
2025-01-02,13.496109345637654
2025-01-03,15.078835857864304
2025-01-04,14.902738122684287
2025-01-05,12.718926056837637
2025-01-06,11.911867284313013
2025-01-07,11.895768082703592
2025-01-08,11.745326184464894
2025-01-09,11.198819706972568
2025-01-10,11.007096555095524
2025-01-11,10.94697755577538
2025-01-12,10.940018832778623
2025-01-13,12.095511763311498
2025-01-14,12.580810115711744
2025-01-15,13.271808451612584
2025-01-16,13.397565028390545
2025-01-17,12.891960482780666
2025-01-18,11.514146180319084
2025-01-19,10.218225371211123
2025-01-20,11.151674250244877
2025-01-21,12.40515684566253
2025-01-22,14.020926983971776
2025-01-23,14.99581825127546
2025-01-24,16.59897172866103
2025-01-25,15.05773054865079
2025-01-26,11.634719215703388
2025-01-27,9.169069235737664
2025-01-28,9.136681259763495
2025-01-29,9.247432921865753
2025-01-30,9.702581027635379
2025-01-31,11.593863791979407
2025-02-01,11.427519621916675
2025-02-02,10.431182301279078
2025-02-03,10.135263528604739
2025-02-04,12.96928985343281
2025-02-05,12.591629062217919
2025-02-06,11.411586253966593
2025-02-07,12.626934997588899
2025-02-08,13.409149507264202
2025-02-09,11.54890831357912
2025-02-10,9.259230235992748
2025-02-11,8.223379195276111
2025-02-12,8.22623851897211
2025-02-13,8.00485033510325
2025-02-14,7.723809062628607
2025-02-15,7.353597661376873
2025-02-16,7.019388798447946
2025-02-17,6.93257773900477
2025-02-18,7.100804571765684
2025-02-19,7.535708489341831
2025-02-20,8.63683261815076
2025-02-21,11.581064132688068
2025-02-22,12.594268771764053
2025-02-23,11.751488326522527
2025-02-24,11.577912132362979
2025-02-25,12.38614188915077
2025-02-26,13.522513225524484
2025-02-27,13.927195441199375
2025-02-28,14.41035861604258
2025-03-01,15.057572262633034
2025-03-02,15.13971841127581
2025-03-03,14.699719966649413
2025-03-04,16.19033661174851
2025-03-05,18.235982050029225
