Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,0.8681049125402115
2025-01-02,2.201095865244765
2025-01-03,2.1371958203313284
2025-01-04,2.473770921652544
2025-01-05,2.5616885404913856
2025-01-06,3.2480157616038685
2025-01-07,3.3345831068548804
2025-01-08,2.6886100917223557
2025-01-09,3.025847682187574
2025-01-10,3.2600015064367667
2025-01-11,3.2954167974305695
2025-01-12,2.78008243523021
2025-01-13,2.955957224549514
2025-01-14,3.791140675229987
2025-01-15,6.561831975169597
2025-01-16,7.692406702332317
2025-01-17,8.452314060633508
2025-01-18,6.682399210522693
2025-01-19,5.375034820252799
2025-01-20,5.57086293436833
2025-01-21,4.950249915354006
2025-01-22,4.372230180204381
2025-01-23,3.452965190395322
2025-01-24,2.261042495619657
2025-01-25,1.3152865175366844
2025-01-26,1.145470012026208
2025-01-27,1.4015590662158102
2025-01-28,1.959004880296919
2025-01-29,2.8097598536061805
2025-01-30,3.393869255775875
2025-01-31,3.5194652870218253
2025-02-01,3.376393235929828
2025-02-02,3.1415521799288184
2025-02-03,3.3057502164781436
2025-02-04,3.3435770384662504
2025-02-05,3.500181562977779
2025-02-06,2.9194679839467814
2025-02-07,4.361130560363123
2025-02-08,4.256577680461427
2025-02-09,3.7330961415761625
2025-02-10,2.7838119595223607
2025-02-11,2.729216559978297
2025-02-12,2.2886298838970283
2025-02-13,2.4460934094011666
2025-02-14,2.781959309100395
2025-02-15,2.7928045351172894
2025-02-16,2.606706052464044
2025-02-17,2.1049591107764787
2025-02-18,2.0288255989177855
2025-02-19,1.948721011799999
2025-02-20,1.922389214528321
2025-02-21,1.8806151966519935
2025-02-22,2.226198886403443
2025-02-23,2.411338002440408
2025-02-24,2.3329979317210734
2025-02-25,1.7869635812531761
2025-02-26,1.5391088986790862
2025-02-27,2.164382219926429
2025-02-28,2.79910902638972
2025-03-01,3.2291238336452865
2025-03-02,3.254426481662742
2025-03-03,3.447005445136867
2025-03-04,3.3137335130041916
2025-03-05,2.8005068360538172
