Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,1.858221000267011
2025-01-02,3.4596449129813522
2025-01-03,3.734229922298097
2025-01-04,3.5368982281594588
2025-01-05,3.0596763369893027
2025-01-06,2.6858216655377367
2025-01-07,2.833291688526076
2025-01-08,2.8342534688187793
2025-01-09,3.609658079803254
2025-01-10,3.943155048233835
2025-01-11,4.113822177825321
2025-01-12,3.6416601704044567
2025-01-13,3.600529383656361
2025-01-14,3.014606044554219
2025-01-15,3.2057078143525355
2025-01-16,3.922759023772235
2025-01-17,5.122259876092922
2025-01-18,5.17099069141235
2025-01-19,4.748610691929917
2025-01-20,5.250527300358694
2025-01-21,5.886661192925126
2025-01-22,5.612366200567857
2025-01-23,4.016090353772244
2025-01-24,3.174902897138426
2025-01-25,3.0424621898391875
2025-01-26,2.6780954143950884
2025-01-27,2.854863726832121
2025-01-28,3.0405815089985797
2025-01-29,2.9062053964031596
2025-01-30,2.5321749252746812
2025-01-31,2.149016255337912
2025-02-01,2.184436134739706
2025-02-02,2.3310995531033933
2025-02-03,2.2751311161009453
2025-02-04,2.663265135169145
2025-02-05,3.221858653029934
2025-02-06,3.1763387083471653
2025-02-07,2.9283648865323046
2025-02-08,2.562914939390907
2025-02-09,2.3350747197917623
2025-02-10,2.3022241467302873
2025-02-11,2.243719135890029
2025-02-12,2.4460630978512152
2025-02-13,2.492909908952765
2025-02-14,2.3010136328560105
2025-02-15,2.166997193652044
2025-02-16,2.0724047408309363
2025-02-17,1.932093307862476
2025-02-18,1.557748594362907
2025-02-19,1.550783263555425
2025-02-20,2.2456647758553356
2025-02-21,2.535992068308131
2025-02-22,2.5174814632682097
2025-02-23,2.2337718847484003
2025-02-24,2.2399106572220067
2025-02-25,2.148507325397176
2025-02-26,2.0817517411364785
2025-02-27,2.4030408020482583
2025-02-28,2.580878709257084
2025-03-01,2.5493448434898647
2025-03-02,2.3444164563011065
2025-03-03,2.7118754640455442
2025-03-04,2.8710428069537164
2025-03-05,2.8630649329307563
