Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-14,1.7677669529663689
2025-01-20,1.6666666666666667
2025-01-21,1.5811388300841898
2025-01-24,2.23606797749979
2025-01-25,2.299873873760114
2025-01-26,2.870792589824732
2025-01-27,3.095695936834452
2025-01-28,3.046479975999058
2025-01-29,3.1341834965807625
2025-01-30,3.24206433696243
2025-01-31,3.4713567329065604
2025-02-01,3.5835349833230548
2025-02-02,3.5332902280893825
2025-02-03,3.571921148297534
2025-02-04,3.605790678635283
2025-02-05,3.6690299935966837
2025-02-06,3.698399778220336
2025-02-07,3.7109405694251962
2025-02-08,3.61422709357733
2025-02-09,3.595605320875402
2025-02-10,3.518080586038554
2025-02-11,3.23543166917302
2025-02-12,2.989646670064635
2025-02-13,3.0490990178030444
2025-02-14,3.1250547693614084
2025-02-15,3.0829346776636934
2025-02-16,2.9341420359679424
2025-02-17,2.7718750878518157
2025-02-18,2.6237446678672924
2025-02-19,2.5643443740975056
2025-02-20,2.614355599225231
2025-02-21,2.58017412603907
2025-02-22,2.454313815608432
2025-02-23,4.168516606390608
2025-02-24,6.0728466911604455
2025-02-25,5.998248311445866
2025-02-26,5.930172331307814
2025-02-27,5.89895369021399
2025-02-28,5.896680412207405
2025-03-01,5.8496294565405
2025-03-02,5.823500196811206
2025-03-03,5.864847494224457
2025-03-04,3.701603637930896
2025-03-05,1.4373238378642377
