Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-02,0.0
2025-01-03,0.0
2025-01-07,0.0
2025-01-09,0.0
2025-01-20,2.2986778808697843
2025-01-21,2.0983962129842566
2025-01-23,2.0137479863133207
2025-01-24,1.8646485689572412
2025-01-27,1.7709727396107615
2025-01-28,1.677698158522895
2025-02-07,2.4703330655086684
2025-02-10,2.385244412862319
2025-02-12,2.3315824933029763
2025-02-13,2.2401785643113366
2025-02-14,2.158745667544664
2025-02-17,2.0855934407261643
2025-02-18,2.4455370845842666
2025-02-19,2.343160259137219
2025-02-25,2.318277718252791
2025-02-26,2.2922415729088046
2025-02-27,2.2655884244696587
2025-03-04,2.238698097100294
2025-03-05,2.2118401742715816
