Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,12.427816458987762
2025-01-02,13.343211085915737
2025-01-03,12.72402583759082
2025-01-04,12.596173111032813
2025-01-05,12.458886494346254
2025-01-06,13.638353296123682
2025-01-07,14.511386593544794
2025-01-08,14.491210531474586
2025-01-09,14.80702662708161
2025-01-10,13.770143889153156
2025-01-11,13.19876195630684
2025-01-12,13.30646241161193
2025-01-13,12.785776401389976
2025-01-14,14.044182055890682
2025-01-15,13.687599900644916
2025-01-16,12.733912792857453
2025-01-17,11.789220585360239
2025-01-18,9.863654695909725
2025-01-19,8.224142058982777
2025-01-20,8.034929973933176
2025-01-21,7.54209452904702
2025-01-22,7.025271125839335
2025-01-23,6.795392395224604
2025-01-24,6.622104442261947
2025-01-25,6.199200227660092
2025-01-26,5.987068558438223
2025-01-27,5.977661507585269
2025-01-28,6.429572785346703
2025-01-29,6.470354048453287
2025-01-30,6.1745124046366096
2025-01-31,5.757077969407612
2025-02-01,5.496993946295288
2025-02-02,5.38508035549971
2025-02-03,5.280407837871089
2025-02-04,4.940801932782431
2025-02-05,4.667812965397348
2025-02-06,4.748728081008955
2025-02-07,4.484839683658074
2025-02-08,5.264397588362684
2025-02-09,7.392199223678769
2025-02-10,8.08970126041243
2025-02-11,8.135823380798785
2025-02-12,7.528045292595961
2025-02-13,6.079333947385528
2025-02-14,4.921184006801603
2025-02-15,5.09122427975874
2025-02-16,4.505775538076944
2025-02-17,4.2250383663164115
2025-02-18,4.823744388508435
2025-02-19,5.3071231189228385
2025-02-20,5.41565747177836
2025-02-21,5.507869115524095
2025-02-22,5.538158765338142
2025-02-23,5.47940431688499
2025-02-24,5.623336575039783
2025-02-25,7.086177422170096
2025-02-26,7.813625535987821
2025-02-27,7.627844244978932
2025-02-28,7.529325335904123
2025-03-01,7.315652235891207
2025-03-02,5.362806346940688
2025-03-03,5.259432835859839
2025-03-04,5.386204976991041
2025-03-05,5.205139307681831
